# die	292.62	292.62
# bins	64
# instances	18510	1499
all	24	0.051,0.471,0.763,0.560,0.344,0.458,0.331,0.496,0.229,0.445,0.369,0.331,0.471,0.344,0.420,0.471,0.407,0.344,0.776,0.611,0.407,0.700,0.534,0.725,0.585,0.471,0.573,0.496,0.560,0.496,0.484,0.420,0.509,0.433,0.407,0.700,0.382,0.394,0.305,0.585,0.267,0.420,1.056,0.445,0.471,0.611,0.458,0.649,0.700,0.611,1.005,1.082,0.560,0.623,0.674,0.369,0.713,0.509,1.005,0.318,0.407,0.725,0.305,0.318
ff	24	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.216,0.216,0.242,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.000,0.242,0.000,0.000,0.458,0.216,0.216
all	25	0.153,0.254,0.382,0.496,0.318,0.293,0.407,0.293,0.356,0.254,0.331,0.254,0.344,0.229,0.484,0.318,0.267,0.242,0.522,0.344,0.382,0.382,0.509,0.407,0.585,0.585,0.522,0.242,0.305,0.662,0.458,0.394,0.305,0.293,0.280,0.344,0.382,0.216,0.356,0.382,0.344,0.534,0.560,0.420,0.394,0.534,0.369,0.547,0.776,0.394,0.687,0.496,0.509,0.305,0.598,0.522,0.394,0.382,0.433,0.242,0.496,0.509,0.471,0.127
ff	25	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.216,0.216,0.216,0.000,0.216,0.000,0.242,0.000,0.242,0.000,0.000,0.000,0.242,0.000,0.000,0.242,0.242,0.458,0.216,0.000
all	26	0.076,0.611,0.369,0.280,0.344,0.445,0.344,0.229,0.344,0.560,0.369,0.293,0.305,0.293,0.305,0.369,0.216,0.356,0.738,0.280,0.305,0.458,0.471,0.598,0.751,0.344,0.318,0.242,0.267,0.356,0.331,0.356,0.433,0.293,0.433,0.216,0.242,0.407,0.382,0.344,0.700,0.611,0.433,0.394,0.280,0.344,0.687,0.547,0.789,0.344,0.687,0.776,0.496,0.242,0.191,0.394,0.394,0.433,0.445,0.204,0.318,0.763,0.560,0.191
ff	26	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.242,0.216,0.216,0.242,0.216,0.000,0.216,0.242,0.242,0.242,0.242,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.649,0.216,0.000
all	27	0.038,0.216,0.331,0.420,0.445,0.305,0.267,0.254,0.471,0.254,0.280,0.458,0.356,0.216,0.433,0.382,0.280,0.407,0.471,0.318,0.611,0.394,0.458,0.305,0.713,0.789,0.369,0.433,0.433,0.280,0.509,0.344,0.254,0.280,0.445,0.420,0.369,0.649,0.420,0.585,0.547,0.878,0.331,0.496,0.394,0.433,0.344,0.623,0.305,0.369,0.433,0.331,0.344,0.458,0.356,0.458,0.407,0.394,0.420,0.267,0.331,0.458,0.267,0.178
ff	27	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.216,0.216,0.000,0.242,0.216,0.216,0.242,0.000,0.242,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.242,0.216,0.216,0.000
all	28	0.051,0.445,0.420,0.445,0.318,0.318,0.369,0.496,0.305,0.344,0.420,0.331,0.344,0.433,0.394,0.649,0.534,0.789,0.318,0.458,0.674,0.496,0.394,0.280,0.458,0.344,0.802,0.407,0.305,0.496,0.420,0.509,0.305,0.445,0.433,0.522,0.547,0.522,0.713,0.356,0.382,0.891,0.802,0.369,0.204,0.649,0.382,0.496,0.725,0.318,0.713,0.687,0.407,0.598,0.509,0.509,0.369,0.458,0.471,0.344,0.573,0.420,0.585,0.344
ff	28	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.674,0.000,0.000,0.216,0.000,0.216,0.216,0.000,0.242,0.216,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.000,0.242,0.216,0.433,0.000
all	29	0.038,0.445,0.165,0.305,0.305,0.305,0.420,0.407,0.547,0.331,0.420,0.280,0.445,0.471,0.318,0.407,0.458,0.433,0.496,0.191,0.445,0.356,0.356,0.433,0.484,0.305,0.700,0.356,0.369,0.318,0.204,0.445,0.407,0.394,0.407,0.204,0.445,0.598,0.204,0.420,0.522,0.662,0.509,0.496,0.445,0.178,0.560,0.204,0.420,0.394,0.445,0.420,0.407,0.598,0.382,0.229,0.496,0.534,0.254,0.356,0.305,0.318,0.280,0.191
ff	29	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.216,0.000,0.000,0.000,0.242,0.242,0.242,0.484,0.000,0.000,0.242,0.000,0.000,0.242,0.242,0.216,0.216,0.000
all	30	0.038,0.254,0.293,0.293,0.331,0.318,0.356,0.458,0.280,0.382,0.356,0.331,0.318,0.344,0.382,0.445,0.216,0.496,0.407,0.484,0.484,0.318,0.344,0.216,0.407,0.331,0.242,0.331,0.229,0.318,0.318,0.267,0.394,0.420,0.445,0.356,0.420,0.254,0.216,0.394,0.445,0.305,0.484,0.420,0.369,0.420,0.458,0.318,0.267,0.305,0.305,0.267,0.280,0.115,0.229,0.484,0.229,0.382,0.433,0.471,0.471,0.331,0.165,0.229
ff	30	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.216,0.000,0.000
all	31	0.051,0.356,0.445,0.484,0.407,0.318,0.318,0.344,0.344,0.496,0.433,0.382,0.496,0.471,0.382,0.331,0.522,0.382,0.763,0.407,0.585,0.547,0.509,0.662,0.649,0.484,0.725,0.369,0.687,0.394,0.713,0.458,0.662,0.522,0.420,0.433,0.547,0.534,0.649,0.852,0.662,0.356,0.547,0.394,0.445,0.420,0.585,0.356,0.573,0.547,0.407,0.318,0.394,0.560,0.420,0.484,0.509,0.509,0.687,0.776,0.802,0.573,0.229,0.280
ff	31	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.242,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.458,0.484,0.433,0.000,0.000
all	32	0.038,0.280,0.369,0.127,0.318,0.331,0.331,0.242,0.394,0.305,0.254,0.394,0.165,0.356,0.420,0.394,0.445,0.254,0.254,0.407,0.382,0.178,0.496,0.356,0.369,0.522,0.560,0.547,0.165,0.318,0.293,0.433,0.331,0.356,0.280,0.191,0.356,0.242,0.547,0.394,0.471,0.433,0.471,0.293,0.305,0.382,0.064,0.293,0.331,0.331,0.318,0.522,0.445,0.356,0.407,0.420,0.382,0.522,0.382,0.267,0.356,0.547,0.356,0.318
ff	32	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.242,0.216,0.216,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.216,0.242,0.242,0.216,0.000
all	33	0.038,0.382,0.267,0.356,0.344,0.331,0.204,0.369,0.305,0.216,0.547,0.305,0.534,0.356,0.382,0.280,0.407,0.394,0.331,0.293,0.280,0.433,0.242,0.331,0.433,0.547,0.751,0.713,0.458,0.242,0.369,0.204,0.496,0.725,0.420,0.649,0.178,0.293,0.331,0.394,0.573,0.585,0.242,0.433,0.420,0.394,0.331,0.344,0.394,0.496,0.496,0.636,0.509,0.356,0.318,0.305,0.573,0.394,0.662,0.140,0.534,0.267,0.547,0.204
ff	33	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.242,0.000,0.242,0.216,0.216,0.242,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.484,0.000,0.484,0.242,0.242,0.000
all	34	0.038,0.153,0.471,0.433,0.331,0.280,0.344,0.344,0.254,0.293,0.242,0.445,0.254,0.407,0.191,0.242,0.293,0.433,0.382,0.229,0.382,0.356,0.229,0.216,0.420,0.369,0.725,0.878,0.216,0.293,0.407,0.382,0.356,0.344,0.840,0.216,0.522,0.369,0.293,0.496,0.636,0.433,0.471,0.331,0.623,0.344,0.407,0.356,0.356,0.331,0.484,0.573,0.344,0.420,0.471,0.433,0.573,0.369,0.356,0.496,0.496,0.738,0.382,0.344
ff	34	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.242,0.000,0.000,0.216,0.216
all	35	0.051,0.216,0.509,0.369,0.751,0.534,0.471,0.433,0.356,0.394,0.573,0.433,0.636,0.318,0.420,0.458,0.356,0.280,0.280,0.471,0.509,0.573,0.534,0.585,0.534,0.382,0.802,0.789,0.293,0.331,0.776,0.662,0.611,0.534,0.865,0.560,0.763,0.331,0.623,0.687,0.827,0.954,0.763,0.598,0.394,0.394,0.573,0.636,0.585,0.611,0.560,0.458,0.674,0.445,0.445,0.725,0.814,0.509,0.662,0.814,0.573,0.522,0.611,0.204
ff	35	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.216,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.216,0.433,0.216,0.216,0.458,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.216,0.000,0.433,0.000
all	36	0.038,0.000,0.242,0.394,0.344,0.242,0.344,0.331,0.267,0.305,0.267,0.522,0.534,0.382,0.254,0.267,0.471,0.356,0.242,0.305,0.331,0.394,0.318,0.458,0.331,0.305,0.916,0.534,0.293,0.789,0.445,0.840,0.674,0.636,0.522,0.751,0.522,0.674,0.636,0.509,0.751,0.573,0.509,0.700,0.598,0.318,0.318,0.394,0.992,0.356,0.267,0.471,0.496,0.382,0.433,0.560,0.611,0.674,0.534,0.674,0.496,0.356,0.611,0.229
ff	36	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.242,0.000,0.242,0.000,0.000,0.242,0.216,0.000,0.216,0.000,0.216,0.216,0.000,0.000,0.000,0.216,0.000,0.242,0.242,0.242,0.242,0.242,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.242,0.216,0.000,0.000,0.000,0.433,0.000
all	37	0.038,0.000,0.153,0.254,0.522,0.305,0.420,0.293,0.394,0.280,0.242,0.369,0.509,0.445,0.191,0.356,0.369,0.356,0.344,0.369,0.344,0.356,0.611,0.344,0.280,0.267,0.573,0.420,0.534,0.394,0.522,0.725,0.522,0.344,0.560,0.407,0.560,0.547,0.585,0.305,0.763,0.662,0.929,0.534,0.649,0.484,0.356,0.496,0.662,0.484,0.713,0.382,0.611,0.636,0.509,0.344,0.649,0.789,0.509,0.560,0.407,0.636,0.356,0.216
ff	37	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.433,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.433,0.433,0.000,0.216,0.000,0.242,0.242,0.216,0.242,0.242,0.242,0.242,0.242,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.216,0.242,0.000
all	38	0.038,0.000,0.000,0.153,0.318,0.318,0.242,0.356,0.293,0.344,0.318,0.331,0.229,0.204,0.382,0.344,0.331,0.216,0.293,0.318,0.280,0.267,0.445,0.344,0.471,0.636,0.445,0.267,0.725,0.165,0.293,0.433,0.445,0.394,0.522,0.433,0.484,0.471,0.318,0.547,1.094,0.763,0.585,0.763,0.547,0.254,0.522,0.394,0.687,0.305,0.636,0.814,0.674,0.547,0.611,0.713,0.852,0.700,0.394,0.611,0.636,0.204,0.458,0.127
ff	38	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.216,0.000,0.216,0.000,0.000,0.433,0.216,0.000,0.433,0.216,0.216,0.000,0.000,0.000,0.000,0.216,0.000,0.216,0.216,0.000,0.433,0.000,0.433,0.216,0.216,0.242,0.216,0.458,0.242,0.000,0.242,0.000,0.216,0.216,0.216,0.000,0.458,0.000
all	39	0.051,0.000,0.000,0.153,0.242,0.280,0.662,0.445,0.458,0.331,0.445,0.407,0.522,0.420,0.229,0.522,0.573,0.623,0.471,0.484,0.369,0.369,0.280,0.662,0.547,0.547,0.331,0.534,0.534,0.598,0.649,0.394,0.598,0.522,0.407,0.547,0.611,0.267,0.573,0.840,0.980,0.573,0.369,0.878,0.534,0.776,0.522,0.394,0.560,0.522,0.954,0.776,0.585,0.751,0.840,1.043,1.094,1.209,0.954,0.738,0.649,0.407,0.725,0.445
ff	39	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.000,0.000,0.216,0.216,0.216,0.000,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.216,0.000,0.433,0.216,0.216,0.433,0.000,0.216,0.000,0.216,0.433,0.000,0.000,0.216,0.000,0.000,0.000,0.216,0.000,0.000,0.216,0.458,0.216
all	40	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.356,0.407,0.293,0.496,0.165,0.242,0.433,0.242,0.204,0.369,0.382,0.445,0.344,0.305,0.344,0.611,0.127,0.318,0.522,0.305,0.522,0.305,0.522,0.356,0.394,0.458,0.522,0.305,0.522,0.394,0.522,0.305,0.305,0.522,0.394,0.394,0.394,0.331,0.394,0.242,0.534,0.394,0.407,0.636,0.331,0.471,0.776,0.916,0.840,0.776,0.484,0.420,0.611,0.305,0.611,0.165
ff	40	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.433,0.000,0.000,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.000,0.433,0.216,0.433,0.216,0.433,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.216,0.000,0.216,0.000,0.216,0.216,0.000,0.000,0.433,0.000,0.000,0.458,0.216,0.000,0.000,0.216,0.433,0.000
all	41	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.331,0.433,0.318,0.484,0.331,0.305,0.394,0.420,0.331,0.394,0.394,0.305,0.509,0.254,0.534,0.458,0.305,0.356,0.611,0.534,0.496,0.305,0.305,0.522,0.356,0.394,0.305,0.522,0.293,0.445,0.573,0.522,0.242,0.318,0.433,0.420,0.305,0.305,0.305,0.331,0.522,0.382,0.636,0.331,0.738,0.776,0.878,0.522,0.802,0.420,0.496,1.005,0.331,0.305,0.115
ff	41	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.000,0.216,0.000,0.000,0.216,0.216,0.433,0.216,0.216,0.216,0.000,0.433,0.000,0.216,0.216,0.433,0.000,0.216,0.216,0.433,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.433,0.216,0.216,0.000,0.216,0.216,0.216,0.000,0.000,0.216,0.000,0.000,0.216,0.216,0.000
all	42	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.369,0.356,0.420,0.369,0.369,0.191,0.038,0.000,0.522,0.305,0.471,0.420,0.305,0.394,0.356,0.305,0.407,0.547,0.344,0.369,0.522,0.305,0.305,0.280,0.382,0.305,0.738,0.318,0.560,0.305,0.305,0.305,0.458,0.331,0.305,0.394,0.458,0.394,0.356,0.394,0.433,0.420,0.611,0.496,0.509,0.611,0.636,1.031,0.649,0.420,0.598,0.356,0.369,0.382
ff	42	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,0.216,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.000,0.000,0.433,0.216,0.216,0.000,0.000,0.216,0.433,0.000,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.000,0.000,0.000,0.000,0.216,0.216,0.216,0.216,0.216,0.000
all	43	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.522,0.484,0.445,0.458,0.573,0.611,0.700,0.522,0.254,0.852,0.509,0.840,0.585,0.394,0.394,0.700,0.534,0.751,0.573,0.356,0.484,0.763,0.687,0.878,0.585,1.005,0.636,0.522,0.522,0.738,0.433,0.560,0.713,0.738,0.980,0.942,0.687,0.840,0.738,0.929,0.929,0.687,0.522,0.573,0.649,0.356,0.394
ff	43	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.216,0.000,0.000,0.216,0.433,0.433,0.433,0.216,0.433,0.216,0.000,0.433,0.216,0.216,0.433,0.216,0.433,0.433,0.216,0.216,0.000,0.000,0.649,0.216,0.000,0.000,0.433,0.433,0.649,0.216,0.216,0.216,0.649,0.216,0.216,0.216,0.216,0.216,0.216,0.433,0.000,0.216,0.216,0.216,0.000,0.000
all	44	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.611,0.522,0.484,0.229,0.369,0.471,0.458,0.369,0.420,0.687,0.827,0.471,0.496,0.293,0.496,0.445,0.445,0.229,0.331,0.611,0.738,0.305,0.305,0.611,0.687,0.560,0.509,0.394,0.305,0.420,0.394,0.305,0.394,0.738,0.840,0.814,0.560,0.471,0.585,0.471,0.560,0.687,0.293,0.356,0.407,0.191
ff	44	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.433,0.216,0.000,0.000,0.216,0.216,0.000,0.216,0.433,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.000,0.000,0.433,0.216,0.000,0.216,0.433,0.433,0.216,0.216,0.000,0.216,0.000,0.216,0.216,0.216,0.216,0.000,0.433,0.216,0.216,0.216,0.000,0.216,0.433,0.000,0.216,0.216,0.000
all	45	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.305,0.204,0.522,0.293,0.318,0.305,0.305,0.573,0.522,0.407,0.356,0.394,0.433,0.305,0.394,0.369,0.305,0.318,0.382,0.305,0.611,0.356,0.458,0.598,0.369,0.573,0.280,0.484,0.394,0.369,0.738,0.318,0.433,0.713,0.878,0.420,1.069,0.420,0.585,0.356,0.509,0.471,0.458,0.687,0.573,0.191
ff	45	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.433,0.000,0.000,0.216,0.216,0.000,0.000,0.216,0.216,0.216,0.433,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.433,0.000,0.216,0.216,0.000,0.433,0.000,0.000,0.216,0.216,0.649,0.000,0.000,0.216,0.433,0.216,0.216,0.000,0.000,0.000,0.216,0.216,0.000,0.000,0.000,0.000
all	46	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.458,0.267,0.611,0.700,0.305,0.382,0.547,0.394,0.484,0.484,0.394,0.598,0.369,0.267,0.305,0.445,0.522,0.305,0.738,0.305,0.344,0.471,0.356,0.344,0.242,0.394,0.509,0.522,0.331,0.674,0.229,0.534,0.394,0.318,0.713,0.725,0.204,0.356,0.522,0.725,0.636,0.420,0.305,0.776,0.191
ff	46	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.216,0.433,0.216,0.000,0.216,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.433,0.216,0.649,0.216,0.000,0.216,0.216,0.000,0.000,0.216,0.216,0.216,0.000,0.433,0.000,0.216,0.216,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.216,0.216,0.000,0.433,0.000
all	47	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.394,0.547,0.611,0.738,0.305,0.611,0.611,0.725,0.420,0.662,0.827,0.522,0.674,0.394,0.573,0.598,0.458,0.560,0.585,0.394,0.394,0.725,0.789,0.509,0.865,0.598,0.534,0.484,0.407,0.522,0.356,0.585,0.420,0.394,0.496,0.713,0.611,0.674,0.776,0.942,0.611,0.776,0.509,0.687,0.585,0.382
ff	47	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.433,0.649,0.216,0.216,0.433,0.433,0.216,0.433,0.649,0.216,0.000,0.216,0.216,0.216,0.216,0.216,0.433,0.216,0.000,0.000,0.649,0.216,0.216,0.216,0.216,0.216,0.000,0.433,0.216,0.216,0.000,0.216,0.000,0.216,0.216,0.216,0.433,0.433,0.433,0.433,0.000,0.000,0.216,0.216
all	48	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.305,0.458,0.623,0.420,0.305,0.623,0.331,0.369,0.344,0.394,0.267,0.305,0.305,0.738,0.458,0.000,0.522,0.763,0.751,0.318,0.394,0.522,0.649,0.585,0.471,0.445,0.420,0.305,0.305,0.585,0.496,0.509,0.331,0.522,0.242,0.598,0.369,0.522,0.662,0.394,0.369,0.356,0.458,0.649,0.305,0.254
ff	48	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.216,0.216,0.000,0.216,0.216,0.216,0.000,0.216,0.216,0.649,0.216,0.000,0.433,0.000,0.000,0.000,0.216,0.216,0.000,0.433,0.000,0.216,0.216,0.216,0.216,0.433,0.000,0.216,0.000,0.433,0.216,0.216,0.216,0.433,0.216,0.216,0.000,0.216,0.216,0.649,0.216,0.216
all	49	0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.305,0.305,0.356,0.433,0.394,0.305,0.445,0.369,0.611,0.509,0.522,0.267,0.356,0.394,0.573,0.318,0.382,0.433,0.344,0.713,0.254,0.191,0.598,0.420,0.522,0.394,0.471,0.305,0.280,0.585,0.522,0.522,0.458,0.305,0.394,0.445,0.267,0.305,0.547,0.344,0.560,0.204,0.382,0.471,0.178,0.394,0.254
ff	49	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.216,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.000,0.433,0.000,0.000,0.216,0.216,0.000,0.216,0.216,0.000,0.433,0.000,0.000,0.216,0.000,0.433,0.216,0.216,0.216,0.216,0.000,0.433,0.433,0.216,0.216,0.216,0.000,0.000,0.216,0.216,0.000,0.216,0.000,0.000,0.216,0.000,0.000,0.216
all	50	0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.611,0.305,0.789,0.394,0.305,0.394,0.369,0.611,0.394,0.484,0.687,0.369,0.611,0.433,0.789,0.496,0.687,0.394,0.522,0.611,0.560,0.484,0.305,0.840,0.407,0.509,0.802,0.865,0.674,0.433,0.560,0.573,0.394,0.674,0.445,0.623,0.852,0.394,0.713,0.662,0.331,0.674,0.394,0.623,0.305,0.267
