# part	xc7a200tfbg484-2
# grid	164	203
cell	core	109	142	7
cell	core	109	143	7
cell	core	109	144	7
cell	core	109	145	6
cell	core	109	146	6
cell	core	109	147	5
cell	core	109	148	5
cell	core	109	149	5
cell	core	109	150	4
cell	core	109	151	5
cell	core	109	152	5
cell	core	109	153	5
cell	core	109	154	5
cell	core	109	155	5
cell	core	109	156	5
cell	core	109	157	5
cell	core	109	158	4
cell	core	110	117	2
cell	core	110	118	4
cell	core	110	119	2
cell	core	110	120	4
cell	core	110	123	5
cell	core	110	124	10
cell	core	110	125	9
cell	core	110	126	8
cell	core	110	127	7
cell	core	110	128	8
cell	core	110	129	8
cell	core	110	130	7
cell	core	110	131	4
cell	core	110	133	2
cell	core	110	135	9
cell	core	110	136	6
cell	core	110	137	4
cell	core	110	138	7
cell	core	110	139	7
cell	core	110	140	6
cell	core	110	141	8
cell	core	110	142	7
cell	core	110	143	1
cell	core	110	144	7
cell	core	110	145	3
cell	core	110	146	2
cell	core	110	147	5
cell	core	110	148	4
cell	core	110	149	4
cell	core	110	150	4
cell	core	110	151	4
cell	core	110	152	4
cell	core	110	153	2
cell	core	110	154	5
cell	core	110	155	4
cell	core	110	156	4
cell	core	110	157	4
cell	core	110	158	2
cell	core	110	159	2
cell	core	111	117	4
cell	core	111	118	16
cell	core	111	119	4
cell	core	111	120	6
cell	core	111	121	16
cell	core	111	123	8
cell	core	111	124	12
cell	core	111	125	13
cell	core	111	126	8
cell	core	111	127	8
cell	core	111	128	7
cell	core	111	129	8
cell	core	111	131	2
cell	core	111	133	2
cell	core	111	135	4
cell	core	111	136	6
cell	core	111	137	7
cell	core	111	138	7
cell	core	111	139	6
cell	core	111	140	6
cell	core	111	141	7
cell	core	111	142	10
cell	core	111	143	1
cell	core	111	144	5
cell	core	111	145	5
cell	core	111	147	3
cell	core	111	148	2
cell	core	111	149	3
cell	core	111	150	4
cell	core	111	151	3
cell	core	111	152	4
cell	core	111	153	1
cell	core	111	154	3
cell	core	111	155	4
cell	core	111	156	4
cell	core	111	157	2
cell	core	112	115	16
cell	core	112	117	8
cell	core	112	118	2
cell	core	112	119	6
cell	core	112	120	8
cell	core	112	121	8
cell	core	112	122	1
cell	core	112	123	4
cell	core	112	124	8
cell	core	112	125	7
cell	core	112	126	8
cell	core	112	127	7
cell	core	112	129	5
cell	core	112	135	1
cell	core	112	136	6
cell	core	112	137	7
cell	core	112	138	5
cell	core	112	139	5
cell	core	112	140	6
